id,address,bedroom_nums,bathroom_nums,car_spaces,land_size,house_type,price
36,"66 Old Stock Route Road, Oakville, NSW 2765",5,3,4,2.02ha,Acreage,"$2,925,000"
36,"126 Coonanbarra Road, Wahroonga, NSW 2076",3,2,2,,House,"$2,875,000"
36,"40 Archer Street, Concord, NSW 2137",4,2,2,280.7m²,House,"$2,720,000"
36,"11E Nullawarra Avenue, Concord West, NSW 2138",5,3,2,374.7m²,Duplex/semi-detached,"$2,700,000"
36,"Lot 7/56c Fishburn Crescent, Castle Hill, NSW 2154",4,3,2,284m²,House,"$2,637,500"
36,"76 Honiton Avenue, Carlingford, NSW 2118",5,3,2,769.9m²,House,"$2,600,000"
36,"76 Young Street, Annandale, NSW 2038",4,3,2,,House,"$2,572,000"
36,"411 Casuarina Way, Casuarina, NSW 2487",4,3,2,645m²,House,"$2,560,000"
36,"2 Dawson Avenue, Earlwood, NSW 2206",3,1,2,474m²,House,"$2,505,000"
36,"77A Parkes Street, West Ryde, NSW 2114",5,3,2,,Duplex/semi-detached,"$2,480,000"
36,"205 Bay Street, Botany, NSW 2019",5,3,2,476m²,House,"$2,470,000"
36,"72 Amber Drive, Lennox Head, NSW 2478",4,2,5,"4,184m²",House,"$2,425,000"
36,"72 Amber Drive, Lennox Head, NSW 2478",4,2,6,"4,184m²",House,"$2,425,000"
36,"532 Orange Grove Road, Booker Bay, NSW 2257",7,5,2,632m²,House,"$2,415,000"
36,"19 Leverton Close, St Ives, NSW 2075",5,3,5,"1,783m²",House,"$2,376,050"
36,"6 Finlay Close, Whitebridge, NSW 2290",6,3,4,834m²,House,"$2,350,000"
36,"37A Clarinda Street, Hornsby, NSW 2077",5,3,2,775m²,House,"$2,340,000"
36,"59 Brighton Street, Petersham, NSW 2049",3,2,,132m²,House,"$2,328,000"
36,"1073 Victoria Road, West Ryde, NSW 2114",4,4,2,196m²,House,"$2,320,000"
36,"2 Adare Place, Killarney Heights, NSW 2087",3,1,2,714m²,House,"$2,300,000"
37,"108B Holt Road, Taren Point, NSW 2229",4,3,4,308.9m²,Duplex/semi-detached,"$2,300,000"
37,"31 Bellevue Drive, Carlingford, NSW 2118",5,3,2,695.6m²,House,"$2,230,000"
37,"21 Grenfell Street, Blakehurst, NSW 2221",4,2,3,575.4m²,House,"$2,200,000"
37,"1/45 Darlington Drive, Cherrybrook, NSW 2126",4,3,2,,Duplex/semi-detached,"$2,120,000"
37,"5 Jackson Street, Ermington, NSW 2115",4,2,3,670m²,House,"$2,100,000"
37,"78 Whitegates Road, Londonderry, NSW 2753",8,4,7,2.13ha,House,"$2,100,000"
37,"73 Brick Wharf Road, Woy Woy, NSW 2256",3,3,4,569m²,House,"$2,050,000"
37,"7 Government Farm Crescent, Castle Hill, NSW 2154",5,2,2,340m²,House,"$2,050,000"
37,"21 Kensei Street (Gables), Box Hill, NSW 2765",6,3,2,450m²,House,"$2,010,000"
37,"8 The Sanctuary, Westleigh, NSW 2120",4,2,2,,House,"$2,000,000"
37,"9 Byrarong Avenue, Mangerton, NSW 2500",4,3,1,701.9m²,House,"$1,980,000"
37,"7 Seaview Road, Banora Point, NSW 2486",4,4,2,,House,"$1,970,000"
37,"11 Kooraban Crescent, North Kellyville, NSW 2155",5,3,2,375m²,House,"$1,950,000"
37,"57 Jorgensens Lane, Brooklet, NSW 2479",4,2,3,2.01ha,Acreage,"$1,950,000"
37,"23 Mulyan Avenue, Carlingford, NSW 2118",4,2,2,,House,"$1,900,000"
37,"51 Burns Road, Picnic Point, NSW 2213",5,2,2,556.4m²,House,"$1,883,000"
37,"11 Greenlink Drive, Glenmore Park, NSW 2745",4,2,3,700m²,House,"$1,850,000"
37,"31A Ash Avenue, Caringbah South, NSW 2229",4,2,2,440m²,House,"$1,850,000"
37,"43A Brand Street, Carlingford, NSW 2118",4,2,2,303m²,House,"$1,786,500"
37,"16 Bowmer Street, Banksia, NSW 2216",3,1,,302m²,House,"$1,780,000"
37,"15b Cochrane Road, Thirroul, NSW 2515",3,2,1,448m²,House,"$1,700,000"
37,"178 Cameron Road, McLeans Ridges, NSW 2480",6,3,8,"4,046m²",House,"$1,700,000"
37,"12 Summerwood Way, Beecroft, NSW 2119",3,2,2,,Duplex/semi-detached,"$1,655,000"
37,"23 Nicholas Street, Blacktown, NSW 2148",5,3,2,585m²,House,"$1,650,000"
37,"20B Sirius Street, Dundas Valley, NSW 2117",4,2,2,,Duplex/semi-detached,"$1,650,000"
38,"15 Quarrion Place, Woronora Heights, NSW 2233",4,3,2,835.5m²,House,"$1,640,000"
38,"107 Belmore Road, Peakhurst, NSW 2210",4,2,2,357.7m²,Duplex/semi-detached,"$1,635,000"
38,"7 Flying Fox Circuit, Oakville, NSW 2765",5,3,2,403m²,House,"$1,625,000"
38,"133 Garrawilla Avenue, North Kellyville, NSW 2155",4,2,4,403m²,House,"$1,610,000"
38,"71 Emu Plains Road, Mount Riverview, NSW 2774",4,4,2,691m²,House,"$1,600,000"
38,"6 Torulosa Place, Winmalee, NSW 2777",4,3,3,"1,080m²",House,"$1,600,000"
38,"51 Chelmsford Street, Newtown, NSW 2042",2,1,,107.5m²,House,"$1,580,000"
38,"93 Grass Tree Circuit, Bogangar, NSW 2488",4,2,5,670m²,House,"$1,540,000"
38,"13 Geebung Street, Vineyard, NSW 2765",5,4,2,385.5m²,House,"$1,510,000"
38,"50 Rymill Crescent, Gledswood Hills, NSW 2557",4,2,2,467.7m²,House,"$1,500,000"
38,"18 Newcastle Drive, Pottsville, NSW 2489",4,2,2,724m²,House,"$1,500,000"
38,"179 & 179A Wentworth Avenue, Pendle Hill, NSW 2145",5,2,3,948.5m²,House,"$1,500,000"
38,"24 Isaac Smith Parade, Kings Langley, NSW 2147",5,2,2,348m²,House,"$1,500,000"
38,"36 Willmington Loop, Oran Park, NSW 2570",5,3,2,450m²,House,"$1,490,000"
38,"113 Sandakan Rd, Revesby Heights, NSW 2212",3,2,1,,House,"$1,480,000"
38,"12 Aquamarine Street, Quakers Hill, NSW 2763",4,2,2,466.9m²,House,"$1,475,000"
38,"56 Sentry Drive, Stanhope Gardens, NSW 2768",4,2,2,450m²,House,"$1,455,000"
38,"1A Cartwright Crescent, Lalor Park, NSW 2147",5,3,1,305.6m²,House,"$1,450,000"
38,"38A Daley Avenue, Daleys Point, NSW 2257",3,3,2,666m²,House,"$1,440,000"
38,"34 Joseph Street, Woonona, NSW 2517",4,1,2,594m²,House,"$1,425,000"
38,"21 Chester Street, Blacktown, NSW 2148",6,2,1,632m²,House,"$1,420,000"
38,"3 Bird Avenue, Guildford, NSW 2161",5,2,2,,House,"$1,420,000"
38,"1 Cocos Place (Nirimba Fields), Quakers Hill, NSW 2763",6,2,2,,House,"$1,417,500"
38,"32 Archives Way, Caddens, NSW 2747",5,3,2,461.9m²,House,"$1,415,000"
38,"53 Eighth Avenue, Austral, NSW 2179",5,4,2,337m²,House,"$1,410,000"
39,"5 Storksbill Avenue, Denham Court, NSW 2565",5,2,2,,House,"$1,400,000"
39,"132 Kiah Road, Gillieston Heights, NSW 2321",4,2,8,9.28ha,Acreage,"$1,390,000"
39,"14 Toongara Avenue, Bateau Bay, NSW 2261",3,2,1,639m²,House,"$1,376,000"
39,"311 Lambert Street, Bathurst, NSW 2795",4,2,5,478.3m²,House,"$1,375,000"
39,"23 Dalton Close, Belmont North, NSW 2280",4,3,2,999m²,House,"$1,370,000"
39,"30 Garreffa Street, Riverstone, NSW 2765",5,3,2,354m²,House,"$1,360,000"
39,"7A Surfleet Place, Kiama, NSW 2533",3,2,2,,Duplex/semi-detached,"$1,360,000"
39,"152 Beauchamp Drive, The Ponds, NSW 2769",4,2,1,,House,"$1,360,000"
39,"24 Ibis Place, Lennox Head, NSW 2478",4,2,2,865m²,House,"$1,350,000"
39,"39 Hastings Parade, Bensville, NSW 2251",4,2,1,690m²,House,"$1,340,000"
39,"7 Mount Harris Drive, Maitland Vale, NSW 2320",4,2,2,"2,519m²",House,"$1,340,000"
39,"20a Munro Street, Greystanes, NSW 2145",4,2,1,289.4m²,House,"$1,340,000"
39,"29 Noble Parade, Lake Heights, NSW 2502",6,3,2,835m²,House,"$1,320,000"
39,"9 Carter Street, Oran Park, NSW 2570",4,2,2,584m²,House,"$1,320,000"
39,"6 Beeston Street, Menangle, NSW 2568",4,2,2,450m²,House,"$1,315,000"
39,"194 & 194a Evan Street, South Penrith, NSW 2750",5,2,2,644m²,House,"$1,305,000"
39,"33 Run-O-Waters Drive, Goulburn, NSW 2580",4,2,6,1.24ha,House,"$1,300,000"
39,"2 Collington Rd, Spencer, NSW 2775",3,2,2,"2,030m²",House,"$1,290,000"
39,"53 Silky Oak Drive, Caves Beach, NSW 2281",4,2,2,710m²,House,"$1,275,000"
39,"25 Pine Avenue, Bradbury, NSW 2560",7,3,2,620m²,House,"$1,275,000"
39,"55 Arnott Road, Marayong, NSW 2148",4,2,1,566m²,House,"$1,265,000"
39,"17 Hope Street, Regents Park, NSW 2143",4,2,2,286m²,Duplex/semi-detached,"$1,250,000"
39,"101 Rawson Road, Woy Woy, NSW 2256",5,2,1,608m²,House,"$1,250,000"
39,"21 & 21A Wills Street, Lalor Park, NSW 2147",5,3,2,575m²,House,"$1,250,000"
39,"32 Wyoming Road, Wyoming, NSW 2250",4,2,1,827m²,House,"$1,250,000"
40,"276 Mason Road, Box Hill, NSW 2765",4,2,2,,House,"$1,249,000"
40,"19 Sparrowhawk Street (Melonba), Marsden Park, NSW 2765",5,3,2,,House,"$1,225,000"
40,"12B Campbell Street, Gerringong, NSW 2534",4,2,2,423.5m²,House,"$1,200,000"
40,"5 Fernlee Court, Woongarrah, NSW 2259",5,2,4,600.9m²,House,"$1,200,000"
40,"416 Brunker Road, Adamstown Heights, NSW 2289",3,1,2,607m²,House,"$1,200,000"
40,"6 Queen Street, Stockton, NSW 2295",4,1,1,335.1m²,House,"$1,200,000"
40,"9 Brighton Parade, Culburra Beach, NSW 2540",4,2,2,"1,770m²",House,"$1,195,000"
40,"50 Warimi Close, Rooty Hill, NSW 2766",5,2,2,561.1m²,House,"$1,185,000"
40,"38 Hassall Street, Wetherill Park, NSW 2164",3,1,1,738m²,House,"$1,180,000"
40,"93 First Street, Boolaroo, NSW 2284",4,3,2,450m²,House,"$1,175,000"
40,"11A Kruger Avenue, Windang, NSW 2528",4,2,2,526m²,House,"$1,170,000"
40,"285 Terry Road, Box Hill, NSW 2765",4,2,2,368.7m²,House,"$1,155,000"
40,"1/4 Chauvel Close, Skennars Head, NSW 2478",3,2,2,291m²,Duplex/semi-detached,"$1,150,000"
40,"5 Highland Street, Leura, NSW 2780",5,3,2,"2,323m²",House,"$1,150,000"
40,"21 Park Road, Springwood, NSW 2777",4,3,,"1,669m²",House,"$1,150,000"
40,"236 Macquarie Street, South Windsor, NSW 2756",3,1,4,848m²,House,"$1,150,000"
40,"338 Park Road, Berala, NSW 2141",4,1,1,423m²,House,"$1,148,000"
40,"6 Highfield Way, Branxton, NSW 2335",3,3,4,"8,181m²",Acreage,"$1,130,000"
40,"6A Premier Street, Canley Vale, NSW 2166",4,2,1,315m²,House,"$1,130,000"
40,"2 Hillcrest Road, Empire Bay, NSW 2257",3,1,1,869.5m²,House,"$1,125,000"
40,"29 Coomburra Crescent, Ocean Shores, NSW 2483",3,2,2,800m²,House,"$1,115,000"
40,"64 Molsten Avenue, Tumbi Umbi, NSW 2261",4,2,2,560m²,House,"$1,110,000"
40,"18 Raftons Road, Bangalow, NSW 2479",4,2,2,684m²,House,"$1,110,000"
40,"11 Theseus Circuit, Rosemeadow, NSW 2560",5,2,1,566m²,House,"$1,105,000"
40,"5 Hinkler Street, Mayfield, NSW 2304",3,1,2,385m²,House,"$1,100,000"
41,"49 Mitchell Drive, Kariong, NSW 2250",4,2,1,614m²,House,"$1,100,000"
41,"6 & 6A Warrego Street, North St Marys, NSW 2760",4,2,2,670m²,House,"$1,100,000"
41,"5 Evans Road, Medowie, NSW 2318",4,2,8,"9,451m²",Acreage,"$1,100,000"
41,"71 Newing Circuit, Kiama Downs, NSW 2533",4,2,2,,Duplex/semi-detached,"$1,100,000"
41,"23 Matilda Avenue, Tanilba Bay, NSW 2319",4,2,6,785.7m²,House,"$1,100,000"
41,"14 Cape Street, Spring Farm, NSW 2570",4,2,2,500m²,House,"$1,090,000"
41,"1573 Bells Line of Road, Kurrajong Heights, NSW 2758",3,2,2,2.83ha,Acreage,"$1,085,000"
41,"16 Shaw Street, Cambridge Park, NSW 2747",4,1,2,556.4m²,House,"$1,080,000"
41,"9b Catania Street, Orange, NSW 2800",4,2,4,801m²,House,"$1,075,000"
41,"51 Maranie Avenue, St Marys, NSW 2760",4,2,5,644m²,House,"$1,072,000"
41,"24 Kingsford Smith Road, Boorooma, NSW 2650",4,3,6,"4,032m²",House,"$1,070,000"
41,"34 Wattle Street, Blacktown, NSW 2148",4,2,2,556.4m²,House,"$1,065,000"
41,"7b Hart Court, Ocean Shores, NSW 2483",3,2,2,,Duplex/semi-detached,"$1,060,000"
41,"1801 Middle Arm Rd, Goulburn, NSW 2580",4,1,3,6.72ha,Acreage,"$1,050,000"
41,"11 Woko Street, Woongarrah, NSW 2259",4,2,2,730m²,House,"$1,040,000"
41,"11 Shepherd Street, Colyton, NSW 2760",3,1,4,,House,"$1,039,000"
41,"3 Glossop Road, Linden, NSW 2778",4,3,3,575.4m²,House,"$1,030,000"
41,"7 Harold Street, Blacktown, NSW 2148",2,1,2,695.6m²,House,"$1,025,000"
41,"22 Brown Street, Penrith, NSW 2750",3,1,1,594.4m²,House,"$1,025,000"
41,"93A MILKY WAY, Campbelltown, NSW 2560",5,3,1,324m²,Duplex/semi-detached,"$1,020,000"
41,"40 Thoroughbred Drive, Cobbitty, NSW 2570",4,2,1,,House,"$1,020,000"
41,"48 Finsbury Circuit, Ropes Crossing, NSW 2760",4,2,2,375m²,House,"$1,010,000"
41,"45 Holly Circuit, New Lambton Heights, NSW 2305",3,1,2,771.7m²,House,"$1,010,000"
41,"12A Rutledge Crescent, Quakers Hill, NSW 2763",3,1,1,,Duplex/semi-detached,"$1,005,000"
41,"55 Theseus Circuit, Rosemeadow, NSW 2560",4,2,2,700m²,House,"$1,004,000"
42,"4 Cuneo Place, Thirlmere, NSW 2572",4,2,2,500m²,House,"$1,000,000"
42,"5 Cawdor Place, Rosemeadow, NSW 2560",5,2,2,645.9m²,House,"$1,000,000"
42,"26 Glamorgan Street, Blacktown, NSW 2148",3,1,1,556m²,House,"$996,000"
42,"116 Docker Street, Wagga Wagga, NSW 2650",4,1,2,607m²,House,"$995,000"
42,"52a Monfarville Street, St Marys, NSW 2760",4,3,2,288m²,Duplex/semi-detached,"$990,000"
42,"1/4 Gaggin Way, Kingscliff, NSW 2487",2,1,2,,Duplex/semi-detached,"$990,000"
42,"21 Chetwynd Avenue, Berkeley Vale, NSW 2261",5,2,2,563m²,House,"$985,000"
42,"15 Burton Drive, Tahmoor, NSW 2573",4,2,2,520m²,House,"$983,000"
42,"7 Grey Gum Close, Hamlyn Terrace, NSW 2259",4,2,2,868m²,House,"$980,000"
42,"13 Banderra Road, South Penrith, NSW 2750",3,1,1,556m²,House,"$980,000"
42,"43 Matthew Street, Merrylands, NSW 2160",4,2,1,240m²,Duplex/semi-detached,"$975,000"
42,"7 Rothbury Terrace, Thornton, NSW 2322",4,2,2,"1,047m²",House,"$970,000"
42,"2 Ravenglass Place, Cranebrook, NSW 2749",3,1,5,642m²,House,"$965,000"
42,"52 MIDLOTHIAN ROAD, St Andrews, NSW 2566",4,2,2,573m²,House,"$965,000"
42,"5 Jasmine Close, Sapphire Beach, NSW 2450",3,2,2,,House,"$965,000"
42,"11 Sandra Street, Woodpark, NSW 2164",3,2,4,379.4m²,House,"$962,188"
42,"31 Cassia Street, Barrack Heights, NSW 2528",3,1,2,,House,"$960,000"
42,"124 Goldmark Crescent, Cranebrook, NSW 2749",3,1,2,,House,"$960,000"
42,"2221 Willi Willi Road, Moparrabah, NSW 2440",4,2,20,40.47ha,House,"$959,990"
42,"48 Spitfire Drive, Raby, NSW 2566",3,1,1,594m²,House,"$955,000"
42,"72B Lake Shore Drive, North Avoca, NSW 2260",3,1,1,688.5m²,House,"$950,000"
42,"125 Regiment Road, Rutherford, NSW 2320",4,2,3,"1,694m²",House,"$950,000"
42,"1477 Kyogle Road, Uki, NSW 2484",3,2,2,"1,380m²",House,"$925,000"
42,"21 Hay Street, Gorokan, NSW 2263",4,2,2,762m²,House,"$925,000"
42,"101 Desborough Road, Colyton, NSW 2760",3,1,3,558m²,House,"$925,000"
43,"33 South Street, Killarney Vale, NSW 2261",3,2,1,695.6m²,House,"$925,000"
43,"436 Seelands Hall Road, Seelands, NSW 2460",3,1,6,12.14ha,House,"$920,000"
43,"2 Menindee Avenue, Blue Haven, NSW 2262",4,2,6,679m²,House,"$920,000"
43,"7 Orana Parade, Unanderra, NSW 2526",4,2,1,620m²,House,"$915,000"
43,"6 Centauri Circuit, Cranebrook, NSW 2749",3,1,2,486m²,House,"$915,000"
43,"19 Gates Avenue, Katoomba, NSW 2780",3,1,1,765m²,House,"$910,000"
43,"35 Sedgwick Avenue, Edgeworth, NSW 2285",5,1,2,,Other,"$905,000"
43,"8 Sol Place, Rooty Hill, NSW 2766",3,1,2,640m²,House,"$900,000"
43,"31 Lady Laurel Drive, Blue Haven, NSW 2262",4,2,2,436m²,House,"$898,000"
43,"13 Morris Street, Ulladulla, NSW 2539",3,2,2,653m²,House,"$895,000"
43,"34 Cross Street, Port Macquarie, NSW 2444",2,2,2,424m²,House,"$890,000"
43,"15 Bowerbird St, South Nowra, NSW 2541",4,2,2,618m²,House,"$890,000"
43,"167 Church Street, South Windsor, NSW 2756",5,2,3,729m²,House,"$885,000"
43,"9 Brushwood Circuit, Mardi, NSW 2259",3,2,2,556m²,House,"$885,000"
43,"1/24 Casuarina Drive, Banora Point, NSW 2486",3,2,2,133m²,Duplex/semi-detached,"$885,000"
43,"151 Doonside Crescent, Woodcroft, NSW 2767",3,2,2,,House,"$877,500"
43,"142 Graham Drive, Kelso, NSW 2795",4,2,2,672m²,House,"$875,000"
43,"33 Sunrise Road, Yerrinbool, NSW 2575",3,2,2,835m²,House,"$870,000"
43,"174 Roper Road, Blue Haven, NSW 2262",4,2,2,540.3m²,House,"$860,000"
43,"33 Phegan Street, Woy Woy, NSW 2256",2,1,1,752.5m²,House,"$860,000"
43,"2A Kurnell Close, Cooranbong, NSW 2265",4,2,2,836m²,House,"$851,000"
43,"79 Leawarra Avenue, Barrack Heights, NSW 2528",3,1,1,,House,"$850,000"
43,"10 King Street, Penrith, NSW 2750",5,3,1,556m²,House,"$849,500"
43,"32 Samuel Street, Bligh Park, NSW 2756",3,1,1,464m²,House,"$843,000"
43,"11 Milkmaids Lane, Denham Court, NSW 2565",2,2,1,,Terrace,"$840,000"
44,"13 McLeod Street, Wallsend, NSW 2287",3,1,2,556m²,House,"$839,000"
44,"5 Pecks Road, Kurrajong Heights, NSW 2758",3,1,2,"2,023m²",House,"$835,000"
44,"4A Suva Place, Lethbridge Park, NSW 2770",4,2,2,303m²,House,"$835,000"
44,"8 Shropshire Street, Gorokan, NSW 2263",5,3,1,543m²,House,"$835,000"
44,"4 Carlow Way, East Maitland, NSW 2323",4,2,2,602m²,House,"$835,000"
44,"1/140 Spinnaker Way, Corlette, NSW 2315",3,2,1,380.1m²,Duplex/semi-detached,"$830,000"
44,"39 John Gollan Avenue, Harrington, NSW 2427",4,2,4,878m²,House,"$830,000"
44,"59 Riverbank Road, Pimlico, NSW 2478",3,2,3,"1,024m²",House,"$830,000"
44,"18 Semillon Ridge, Gillieston Heights, NSW 2321",4,2,2,884m²,House,"$820,000"
44,"26 Lemon Gums Drive, Tamworth, NSW 2340",6,3,2,985m²,House,"$820,000"
44,"6 Teak Street, Gateshead, NSW 2290",3,1,2,677m²,House,"$820,000"
44,"14 Canberra Road, Lake Heights, NSW 2502",3,1,4,689m²,House,"$820,000"
44,"13 Korrongulla Crescent, Primbee, NSW 2502",4,1,1,929.5m²,House,"$815,000"
44,"11 Corrigan Avenue, Toormina, NSW 2452",4,2,2,699.9m²,House,"$815,000"
44,"302 Shellharbour Road, Barrack Heights, NSW 2528",3,1,2,622m²,House,"$810,000"
44,"27 Mooranga Road, Mirrabooka, NSW 2264",5,2,2,651m²,House,"$810,000"
44,"7 Pyalla Avenue, Aberglasslyn, NSW 2320",3,2,2,625m²,House,"$807,000"
44,"12 City View Drive, East Lismore, NSW 2480",3,1,2,720m²,House,"$801,000"
44,"8 Woolana Avenue, Budgewoi, NSW 2262",3,1,1,,House,"$800,000"
44,"79-81 Coonanga Avenue, Halekulani, NSW 2262",3,1,1,,House,"$800,000"
44,"244 Sixth Avenue, Austral, NSW 2179",2,2,1,,House,"$795,000"
44,"68 Beaton Avenue, Raymond Terrace, NSW 2324",5,3,2,705m²,House,"$795,000"
44,"9 Blueberry Court, Banora Point, NSW 2486",3,1,1,302m²,House,"$785,000"
44,"4/81 Spinnaker Ridge Way, Belmont, NSW 2280",3,1,1,137m²,House,"$775,000"
44,"71 Wilkes Crescent, Tregear, NSW 2770",4,1,3,581m²,House,"$760,000"
45,"12 Carpenter Street, Wauchope, NSW 2446",3,2,2,648m²,House,"$755,000"
45,"10 Taylor Avenue, Barnsley, NSW 2278",2,2,2,"1,568m²",House,"$755,000"
45,"17 Bell Avenue, Dubbo, NSW 2830",4,2,4,"1,069m²",House,"$750,000"
45,"30 Jabbarup Road, Wyee, NSW 2259",5,2,2,"1,104m²",House,"$750,000"
45,"5 Barmedman Avenue, Gobbagombalin, NSW 2650",4,2,2,696m²,House,"$743,000"
45,"6-8 Bowral Lane, Welby, NSW 2575",2,1,,"2,023m²",House,"$735,000"
45,"4 The Heights, Hillvue, NSW 2340",4,2,2,584m²,House,"$730,000"
45,"70 Michael Hill Avenue, Woodberry, NSW 2322",4,2,2,824m²,House,"$730,000"
45,"14 Northview Drive, South Pambula, NSW 2549",3,2,1,823m²,House,"$723,000"
45,"7 Gorokan Drive, Lake Haven, NSW 2263",3,1,1,502m²,House,"$710,000"
45,"12 Smiths Close, Forster, NSW 2428",3,2,1,545m²,House,"$700,000"
45,"24 Old Princes Highway, Turlinjah, NSW 2537",3,1,2,"1,285m²",House,"$692,500"
45,"137 Clinton Street, Orange, NSW 2800",3,1,1,580m²,House,"$685,000"
45,"14 Coombes Place, Orange, NSW 2800",3,1,3,700m²,House,"$681,000"
45,"8 Luke Place, Goonellabah, NSW 2480",3,2,2,"1,023m²",House,"$670,000"
45,"25 Wollombi Road, Rutherford, NSW 2320",3,1,1,555m²,House,"$665,000"
45,"66 Anzac Drive, Kyogle, NSW 2474",3,1,3,809.4m²,House,"$660,000"
45,"46 Warrawong Street, Kooringal, NSW 2650",4,2,2,639m²,House,"$651,500"
45,"19B Sunvale Crescent, Estella, NSW 2650",4,2,2,640m²,Duplex/semi-detached,"$637,000"
45,"907 Pemberton Street, West Albury, NSW 2640",4,2,2,836m²,House,"$630,000"
45,"93 Tweed Valley Way, South Murwillumbah, NSW 2484",2,1,2,619m²,House,"$630,000"
45,"53 Macleans Point Rd, Sanctuary Point, NSW 2540",3,1,3,563m²,House,"$625,000"
45,"120A Market Street, Mudgee, NSW 2850",3,1,3,566m²,House,"$605,000"
45,"19 Ligar Street, Hill Top, NSW 2575",2,1,1,664m²,House,"$585,000"
45,"275 Bourke Street, Tolland, NSW 2650",4,2,3,701.9m²,House,"$580,000"
46,"5/9 Robertson Street, Alstonville, NSW 2477",2,1,1,,House,"$570,000"
46,"45 Beecher Street, Tinonee, NSW 2430",3,1,1,587m²,House,"$570,000"
46,"168 Taralga Road, Goulburn, NSW 2580",3,1,,"1,316m²",House,"$540,000"
46,"1/22 Lakkari Close, Taree, NSW 2430",4,2,2,,House,"$525,000"
46,"10 Guttler Street, Uranquinty, NSW 2652",4,1,4,751m²,House,"$509,000"
46,"110 Mort Street, Lithgow, NSW 2790",3,1,1,405m²,House,"$490,000"
46,"12 Davidson Court, Corowa, NSW 2646",4,2,3,900m²,House,"$486,000"
46,"23 Dawson Crescent, Gloucester, NSW 2422",3,1,2,613.4m²,House,"$470,000"
46,"14 Jordan Street, Muswellbrook, NSW 2333",3,1,1,809m²,House,"$465,000"
46,"14 Rodney Street, Gunnedah, NSW 2380",3,1,2,712m²,House,"$438,000"
46,"46 Duri Road, Tamworth, NSW 2340",3,1,1,588m²,House,"$410,000"
46,"13/116 Cabramatta Road East, Cabramatta, NSW 2166",2,1,1,,House,"$392,000"
46,"23/716 Harrington Road, Harrington, NSW 2427",2,1,1,,House,"$290,000"
46,"9 Purcell Drive, Narrabri, NSW 2390",3,1,1,566m²,House,"$283,000"
46,"10 Commerce Street, Taree, NSW 2430",7,2,4,765m²,House,"$245,000"
46,"145 Bradley Street, Guyra, NSW 2365",1,1,,,Warehouse,"$242,000"
46,"124 Ryan Lane, Broken Hill, NSW 2880",3,1,,941m²,House,"$130,000"
46,"89 Patton Street, Broken Hill, NSW 2880",3,1,1,440m²,House,"$100,000"
46,"6 Harold Street & 61 Hamilton Road, Fairfield, NSW 2165",8,3,2,"2,024m²",House,"$3,700,000"
46,"52 Osgathorpe Road, Gladesville, NSW 2111",5,3,3,699m²,House,"$3,650,000"
46,"3 Samuel Street, Ryde, NSW 2112",4,2,2,803m²,House,"$3,535,000"
46,"7 Levy Street, Putney, NSW 2112",4,1,2,,House,"$3,450,000"
46,"33 Kendall Street, West Pymble, NSW 2073",4,2,2,904m²,House,"$2,958,000"
46,"30 Mercator Parade, St Huberts Island, NSW 2257",4,2,4,"1,061m²",House,"$2,950,000"
46,"10 Delavor Place, Glenhaven, NSW 2156",5,3,3,"4,390m²",House,"$2,950,000"
47,"342A Annandale Street, Annandale, NSW 2038",3,1,1,221.3m²,House,"$2,860,000"
47,"6 Battenberg Close, Cecil Hills, NSW 2171",4,3,3,968m²,House,"$2,640,000"
47,"22 Rickards Road, Agnes Banks, NSW 2753",4,3,4,"4,047m²",House,"$2,600,000"
47,"2 Nirranda Street, Concord West, NSW 2138",4,2,2,295.2m²,Duplex/semi-detached,"$2,535,000"
47,"4 Staghorn Court, Bangalow, NSW 2479",4,2,2,738m²,House,"$2,450,000"
47,"184 Young Street, Annandale, NSW 2038",4,2,,219m²,House,"$2,430,000"
47,"29 McMillan Street, Yagoona, NSW 2199",6,4,2,657.6m²,House,"$2,400,000"
47,"39 Birdwood Avenue, Cabramatta West, NSW 2166",5,3,4,588m²,House,"$2,400,000"
47,"15 Kalgal Street, Frenchs Forest, NSW 2086",3,3,2,910m²,House,"$2,400,000"
47,"60 Macquarie Drive, Cherrybrook, NSW 2126",4,2,2,728.6m²,House,"$2,385,000"
47,"19B Burlington Street, Monterey, NSW 2217",5,3,2,505.9m²,House,"$2,360,000"
47,"21A Kareela Road, Woonona, NSW 2517",3,2,1,,House,"$2,350,000"
47,"88 Fitzroy Street, Surry Hills, NSW 2010",3,1,,,House,"$2,330,000"
47,"26 Campsie St, Campsie, NSW 2194",4,2,2,395m²,House,"$2,300,000"
47,"12 Copenhagen Street, Box Hill, NSW 2765",6,5,2,730m²,House,"$2,300,000"
47,"5 Kurnell Place, North Kellyville, NSW 2155",5,5,2,607m²,House,"$2,275,000"
47,"2 Walton Street, Blakehurst, NSW 2221",5,4,2,381m²,Duplex/semi-detached,"$2,228,000"
47,"30 Fenwick Street, Yagoona, NSW 2199",6,3,2,885.2m²,House,"$2,180,000"
47,"29 O'Connell Street, Monterey, NSW 2217",3,1,3,486.9m²,House,"$2,100,000"
47,"47 Glencoe Circuit (gables), Box Hill, NSW 2765",5,5,2,600m²,House,"$2,080,000"
47,"139 Maloney Street, Eastlakes, NSW 2018",4,2,4,468m²,House,"$2,032,000"
