index,lat,lon,postcode
10798,-32.6982994,151.5814173,2320
2897,-33.7104947,151.0085991,2156
6849,-30.5071392,153.0029587,2455
10799,-33.6823571,150.591228,2777
2898,-33.4161796,151.4418037,2260
6850,-33.4160924,149.5803149,2795
10800,-33.6959695,150.6431453,2777
2899,-33.9264693,151.0973404,2192
6851,-33.747793,151.018232,2125
10801,-33.728549,150.42629079611132,2783
2900,-33.8148168,150.9546714,2145
6852,-33.7053855,151.0070818,2156
2901,-33.8588074,150.9104209,2176
10802,-33.0171349,151.5864399,2283
6853,-34.0408059,151.0928057,2228
10803,-33.2733248,149.0748513,2800
2902,-33.9540401,150.8423778,2174
6854,-34.0848229,150.7808342,2560
10804,-33.10657,151.63566,2281
2903,-33.778589,150.752091,2747
6855,-34.291562,150.5753865,2574
10805,-33.59723485,150.24995517719165,2786
2904,-28.8163793,153.5327385,2478
6856,-34.726602,149.723332,2580
10806,39.659231,-76.401173,
2905,-32.9239978,151.7468882,2303
6857,-32.7141379,151.5316779,2320
10807,-33.7677097,151.1860575,2070
2906,-34.5902845,150.8581933,2529
6858,-33.290372,151.429675,2259
10808,-33.754073,151.059304,2119
6859,-36.362404350000006,148.8279925941875,2628
2907,-35.0715484,150.6563516,2540
10809,-33.4763656,151.3566095,2251
6860,-28.8255427,153.4172432,2477
2908,-33.7411791,150.8570496,2761
10810,-33.76586725,150.62721064258528,2773
6861,-33.7225192,150.38272351586141,2782
2909,-28.860200550000002,153.56572094131474,2478
10811,-33.641271,151.291585,2105
6862,-32.7274694,152.0319284,2319
2910,-33.7875446,150.8257347,2770
10812,-33.75879,151.125206,2073
6863,-32.247737,150.901428,2333
2911,-33.4493217,151.3135714,2250
10813,-34.9157268,150.760344,2540
2912,-34.0087613,150.8736974,2565
6864,-32.7468103,151.5787755,2323
10814,-34.448953,150.829699,2526
2913,-33.7623308,150.9226965,2147
6865,-35.1410743,147.3510517,2650
10815,-35.2499876,149.4494368,2621
2914,-34.028269,150.809072,2558
6866,-35.954015,146.8849256,2642
10816,-34.4398896,150.4697666,2575
2915,52.060681,-9.510359,
6867,-33.7426787,151.0034748,2154
10817,-33.799171,151.104829,2112
2916,-33.791418,150.684042,2745
6868,-34.4967839,150.443902,2576
10818,-32.8944145,151.2690696,2325
2917,-33.6155939,150.8381187,2756
6869,-28.2282044,153.5441622,2486
10819,-33.9147876,150.9789212,2198
2918,-33.7356155,150.8620677,2761
6870,-33.7781757,150.937934,2147
10820,-32.7250176,152.1261158,2315
2919,-34.018776,150.8293716,2566
6871,-34.0566486,150.7501125,2567
10821,-33.3499188,151.440987,2261
2920,-32.8694369,151.6375054,2287
6872,-36.8650562,149.9206616,2548
10822,-34.284864,150.581387,2574
2921,-34.0801624,150.6924603,2570
6873,-34.0550967,150.7654734,2567
10823,-33.754352,151.131521,2073
2922,-34.4780133,150.8388165,2506
6874,-35.3493891,150.4565994,2539
10824,-33.750496,151.0671202,2119
2923,-35.3191614,150.4398226,2538
6875,-33.7716335,150.6393923,2773
10825,-33.7921572,151.2137334,2068
2924,-33.7734264,150.7873649,2760
6876,-33.3860959,151.3431045,2250
10826,-33.717784,151.12887,2076
6877,-32.6530002,151.3671946,2335
2925,-33.754024,150.779921,2760
10827,-33.7503,151.067858,2119
2926,-30.1389517,153.1900272,2456
6878,-36.000834,146.389449,2646
10828,-33.70975,151.087873,2077
6879,-28.2357848,153.5213544,2486
2927,-33.0151867,151.6401109,2280
10829,-34.0796673,150.7874008,2560
6880,-32.7646144,151.7697608,2324
2928,-33.3125514,149.074249,2800
10830,-31.9185415,152.4403581,2430
6881,-32.2502716,150.8977725,2333
2929,-34.5611883,150.8590085,2528
10831,-33.4156802,151.458589,2260
6882,-32.0492526,150.8752181,2337
2930,-32.67748,151.368223,2335
10832,-33.01496,151.663164,2280
6883,-33.7774182,151.074545,2121
2931,-32.8956685,151.6813854,2287
10833,-33.5197559,151.3655517,2257
6884,-33.7412652,150.9638241,2153
2932,-33.2182899,151.5168068,2262
10834,-33.374672,149.548097,2795
6885,-33.7417899,151.2739141,2099
2933,-34.8623591,150.5794082,2541
10835,-33.7209803,150.60402729403387,2774
6886,-33.7414271,150.9946881,2154
2934,-32.7531017,151.7578168,2324
10836,-33.756802,150.622196,2773
2935,-35.1286116,147.3607981,2650
6887,-34.0929876,150.696751,2570
10837,-32.9208637,151.279302,2325
2936,-32.5978315,149.6008838,2850
6888,-33.8650197,151.0273167,2144
10838,-33.6277809,151.146099,2081
2937,-33.115177,151.5283691,2264
6889,-33.738967,151.102514,2076
10839,-33.742108,150.605445,2774
2938,-33.467093,150.181102,2790
6890,-33.8581034,150.9208426,2164
10840,-33.744493,148.8521582,2793
2939,-31.08879815,152.82609894517265,
6891,-33.8618266,151.007008,2142
10841,-33.7210265,151.1425485,2074
6892,-33.5975668,150.7656656,2753
2940,-33.898843,150.84324,2171
10842,-33.796091,151.08176,2114
6893,-33.4178411,151.3521636,2250
2941,-33.7289507,150.9290577,2768
10843,-33.72489,151.12749,2074
6894,-33.6445546,151.3092423,2107
2942,-33.69867,150.880126,
10844,-33.6207156,151.3193386,2107
6895,-34.069241,151.136435,2230
2943,-33.7341324,150.8514096,2761
10845,-33.6483483,151.3055902,2106
6896,-33.71616,150.9999174,2154
2944,-30.6559249,152.9754084,2448
10846,-35.3481495,150.4726983,2539
6897,-33.4997088,151.3467027,2257
2945,-33.8369393,151.1516477,2110
10847,-33.7800885,151.0249549,2151
6898,-33.750235,151.080667,2120
2946,-33.8347551,151.1173352,2111
6899,-33.4453815,151.4153003,2260
10848,-35.764658,150.213342,2536
2947,-33.963849,151.106834,2220
6900,-28.185565,153.528742,2485
10849,-30.2979224,153.1109031,
2948,-33.9630483,151.1375674,2217
6901,-33.7831771,150.9085952,2148
10850,-32.7436729,151.6144886,2323
2949,-33.8889762,151.1219508,2131
6902,-33.10235365,151.63583171280862,2281
10851,-30.276879,153.0986407,2450
2950,-33.9571284,151.1048862,2220
6903,-33.735205,150.9085473,2763
10852,-36.1657844,150.122098,2546
2951,-33.8662591,151.1153564,2046
6904,-31.5969019,152.8365414,2445
10853,-33.2835937,148.7466315,2864
2952,-33.756599,151.069029,2119
6905,-33.8870897,151.0395414,2143
10854,-32.8997582,151.5902182,2286
2953,-33.9060563,151.1285655,2193
6906,-35.103909,150.6180213,2540
10855,-34.0542706,151.025395,2233
2954,-33.930724,151.1161397,2206
6907,-35.3751839,149.2349633,2620
10856,-28.2397151,153.5011273,2486
2955,-33.9700787,151.079689,2223
6908,-31.4595127,152.729885,2446
10857,-35.2449505,149.4528603,2621
2956,-33.80857,151.055642,2115
10858,-33.7039602,149.8722365,2787
6909,-33.0266634,151.646142,2280
2957,52.9620278,-1.0740461,
10859,-33.70689395,150.3782279777318,2782
6910,-35.3623516,150.47435121975815,2539
2958,-33.790123,151.120467,2113
6911,-32.2766048,148.6226162,2830
10860,-33.7349259,150.4683358,2778
2959,-33.9387075,151.1094376,2207
6912,-33.1088885,151.5223097,2264
10861,-34.481687,150.4341616,2576
2960,-34.0106264,151.2209319,2231
6913,-35.0742562,147.3424615,2650
10862,-33.6148877,150.7131846,2753
2961,-34.0575269,151.1210739,2229
6914,-32.0445534,150.8698657,2337
10863,-33.3803755,151.3530627,2250
2962,-33.9563473,151.1273246,2207
6915,-33.283737450000004,149.07949329534034,2800
10864,-30.711613,150.04024885370478,2382
2963,-33.9536193,151.0403229,2211
6916,-36.362404350000006,148.8279925941875,2628
10865,-33.745972,151.125871,2073
2964,-33.9490425,151.1116827,2207
6917,-32.8283417,151.366656,2325
10866,-34.2080541,150.9912006,2508
2965,-33.7791309,150.920398,2147
6918,-32.8130018,151.4247649,2326
2966,-33.9034613,151.064236,2190
10867,-33.718048,150.514464,2778
6919,-30.9923283,150.2543249,2380
2967,-33.9172001,151.0084084,2200
10868,-33.6823571,150.591228,2777
6920,-32.2594585,150.8947895,2333
2968,-33.9618307,151.0319455,2211
10869,-33.3572817,149.9872781,2847
6921,-34.067423,151.127457,2229
2969,-33.9458737,151.0744101,2209
10870,-33.7530997,151.2796109,2099
6922,-33.749039,151.026029,2125
2970,-33.9218653,150.8476719,2171
10871,-33.6852652,151.1099885,2077
6923,-34.0161515,151.0896548,2224
2971,-33.9002617,151.0253789,2199
10872,-34.0629161,150.6954137,2570
2972,-34.05159655,151.01980799324443,2233
6924,-34.0224063,150.7573985,2567
10873,-33.7134935,151.1636242,2075
2973,-33.961495,150.9969458,2213
10874,-33.718536,151.0327331,2158
6925,-28.21751,153.562454,2487
10875,-34.3252119,150.5698615,2574
6926,-34.088346,150.7862639,2560
2974,-33.9784944,151.043237,2210
10876,-33.7596817,151.1686138,2071
6927,-33.0571354,151.5790343,2283
2975,-33.8599216,151.0366629,2144
10877,-33.7191439,150.41990990388166,2783
6928,-32.951152,151.687911,2289
2976,-33.859513,151.0239074,2144
10878,-35.153861,147.3334921,2650
6929,-31.9182822,152.43576,2430
2977,-33.9272121,151.0620211,2196
10879,-32.789813,151.510072,2321
6930,-33.2486834,151.4986744,2263
2978,-33.9324033,150.8484929,2171
10880,-32.681404,151.3904751,2334
6931,-33.27739365,149.06514645233892,2800
2979,-33.8555774,150.9919132,2161
10881,-35.1332228,147.3818269,2650
6932,-33.4348279,151.2519009,2250
2980,-33.9458186,150.9011087,2170
10882,-35.913499,150.0751122,2537
6933,51.484153899999995,-2.7687988122722977,
2981,-33.7406596,150.8924551,2763
10883,-33.7404536,151.1765268,2075
6934,-32.8283232,151.3655751,2325
2982,-33.8514901,150.9410823,1860
10884,-33.518505399999995,151.30343448998894,2257
2983,-33.9027317,150.8817203,2168
6935,-33.9708079,150.8978625,2167
2984,-33.260969,151.466861,2259
10885,-32.91997,151.603511,2285
6936,-33.4328052,151.4313706,2260
2985,-33.7327476,150.8582696,2761
10886,-28.8160889,153.3325123,2480
6937,-33.915045,150.8631665,2168
2986,-33.9379917,151.0520835,2196
10887,-33.707865,151.134339,2076
6938,-32.6987421,151.5430991,2320
2987,-33.74569,150.872994,2767
10888,-30.6406319,151.4977785,2358
6939,-33.2612083,151.4265953,2259
2988,-33.7399279,150.8368638,2761
10889,-33.7276506,151.2832537,2097
6940,-33.712205499999996,150.58817594820306,2777
10890,-28.2375222,153.5022892,2486
2989,-33.588879,150.251254,2786
6941,-33.5985245,150.7658658,2753
10891,-34.4292593,150.8822967,2500
2990,-32.7557912,151.582276,2323
6942,-32.6987421,151.5430991,2320
10892,-35.4021333,149.1990107,2619
2991,-33.9546033,151.2357626,2036
6943,-34.3318557,150.560815,2575
10893,-34.3551958,150.4926068,2575
2992,-28.8068504,153.5847983,2478
6944,-32.2470015,148.5872632,2830
10894,-34.4858074,150.4445098,2576
2993,-33.8299375,150.9445035,2145
6945,-32.6104838,149.581313,2850
10895,-33.7750955,151.1869564,2069
2994,-33.9687729,151.0927652,2222
6946,-29.7076782,152.9395766,2460
10896,-34.3955984,150.8668087,2519
2995,-33.9269779,151.1164451,2206
6947,-33.8504095,148.691862,2794
10897,-29.647844,153.0034468,2462
2996,-33.802793,151.075205,2114
6948,-35.7714669,146.8979685,2659
10898,-33.8102557,151.2294005,2063
2997,-32.948525,151.729718,2291
6949,-35.99625,148.774833,2629
10899,-33.710425,151.136559,2076
2998,-33.7354278,150.9129755,2763
6950,-33.7616326,151.2025029,2087
10900,-33.4971258,151.3008339,2256
2999,-33.806078,151.031868,2116
6951,-33.1185263,151.6440953,2281
10901,-33.0128189,151.5722912,2283
3000,-32.0701459,152.5422561,2430
6952,-33.772899,151.0039107,2152
10902,-29.0146331,153.3917945,2472
3001,-33.1553712,151.5862205,2259
6953,-33.751999,151.048939,2125
10903,-30.996982,150.2453635,2380
3002,-32.7270406,152.1299958,2315
6954,-35.0139843,150.8276558,2540
10904,-33.7348447,151.2704759,2099
3003,-32.7272168,151.632331,2321
6955,-28.5523702,153.500994,2482
10905,-35.2449505,149.4528603,2621
3004,-34.474564,150.7665492,2530
6956,-34.42091,150.879745,2500
10906,-32.8078305,151.4231881,2326
3005,-32.7192532,152.1377653,2315
6957,-33.6977591,150.5701218,2777
10907,-28.6183737,152.9833083,2474
3006,-33.3452249,151.4326212,2261
6958,-34.9922459,150.7141386,2540
10908,-33.6528852,151.3099075,2106
3007,-33.4487644,151.3654562,2251
6959,-32.735766,151.6021511,2323
10909,-35.7811964,150.230362,2536
3008,-33.7416197,150.9042831,2148
6960,-33.7295907,150.42660773977963,2783
10910,-30.5117947,151.65693524418867,2350
3009,-34.032437,150.779775,2557
6961,-29.4613619,153.2190346,2463
10911,-33.085639,151.629996,2281
3010,-33.7473486,150.8870153,2148
6962,-33.4100556,149.5578258,2795
10912,-33.2461569,151.4499095,2259
3011,-33.7685561,150.8084857,2770
6963,-32.709674,151.519594,2320
10913,-34.395455,150.484042,2575
3012,-34.2115485,150.5740895,2572
6964,-30.7463645,150.724733,2346
10914,-28.8307712,153.59914,2478
3013,-34.02235,150.813936,2566
6965,-31.8888395,152.4667171,2430
10915,43.6615594,-70.1951202,
3014,-33.7352828,150.8361066,2761
6966,-30.5271431,151.67570480192134,2350
10916,-33.72020525,151.07087350853078,2120
3015,52.274147,-9.69381,
6967,-33.9068326,151.0401311,2200
10917,-33.7670091,151.0685092,2121
3016,-33.2465672,151.4890487,2259
6968,-32.9936429,151.6503254,2282
10918,-33.7259882,151.1577871,2075
3017,-32.8573718,151.8155381,2295
10919,-33.9679747,151.0348522,2211
3018,-33.7426799,150.8479949,2761
6969,-33.7052899,150.3598304,2782
10920,-32.9247678,151.7056208,2305
3019,-34.5761718,150.7635372,2527
6970,-33.8713884,150.9996623,2162
10921,-33.354095,151.43346,2261
3020,-32.9015369,151.6124366,2285
6971,-28.2292497,153.5265793,2486
10922,-33.4933083,151.3022752,2256
3021,-30.4505308,152.8936112,2454
6972,-35.1546909,147.3360967,2650
10923,-34.0467511,150.7524355,2567
3022,47.486989,-92.884521,
6973,-33.430398,151.364613,2250
10924,-28.8649622,153.5329021,2478
3023,-33.4879096,151.362686,2251
6974,-34.0754809,150.6931767,2570
10925,-33.6147676,150.7105854,2753
3024,-34.452781,150.837943,2526
6975,-34.9237444,150.7609175,2540
10926,-34.3206746,150.5747486,2574
6976,-31.1268391,150.9473595,2340
3025,-33.7725681,150.8000222,2760
10927,-33.7100305,151.0048949,2156
6977,-33.0814238,151.4991727,2264
3026,-32.9297177,151.6475301,2285
10928,-32.9884759,151.6372075,2282
6978,-33.2664085,149.1097886,2800
3027,-31.9804942,152.5738281,2430
10929,-32.7151497,151.5667162,2320
6979,-31.1005143,150.9138565,2340
3028,-34.5663315,150.7958749,2527
10930,-33.5578232,150.7880822,2756
3029,-33.1548491,151.5390775,2259
6980,-35.1413409,147.3818363,2650
10931,-33.3955646,151.3590624,2250
6981,-35.9943669,146.3745631,2646
3030,-32.7951787,151.5137279,2321
10932,-28.8249084,153.2142779,2480
6982,-31.6327036,152.7685117,2443
3031,-32.8944981,151.7217213,2304
10933,-35.1519382,147.3713325,2650
6983,-33.749251,150.8451897,2761
3032,-30.2224902,153.0136374,2450
10934,-33.97836825,151.10142552559253,2221
6984,-33.9004223,150.9423904,2166
3033,-33.3737475,149.5488433,2795
10935,-33.8947598,150.9974249,2197
6985,-33.7601981,150.8095009,2770
3034,-31.056594,152.833142,2440
10936,-32.9160568,151.5932112,2286
6986,-33.3892082,151.3567879,2250
3035,-29.4384499,153.2204649,2463
10937,-28.8283748,153.6042843,2478
6987,-33.771713,151.180032,2070
3036,-31.908192,152.4532227,2430
10938,-28.8284286,153.2807847,2480
6988,-33.8624824,151.0015682,2161
3037,-32.2519458,148.5863835,2830
10939,-28.8255066,153.3335976,2480
6989,-33.756011,151.115925,2074
3038,-33.7858391,151.0631961,2118
10940,-31.7841854,152.5340088,2430
6990,-33.4398298,151.4236808,2260
3039,-33.7549636,151.2718759,2099
10941,-35.3898201,149.2107529,2619
6991,-33.8571947,150.9241852,2164
3040,-33.705866,150.969956,2155
10942,-33.1195906,151.6434495,2281
6992,-33.8757223,150.8722927,2176
3041,-34.5730136,150.8673786,2529
10943,-32.6634231,152.0641955,2324
6993,-33.8527172,150.9667592,2161
3042,-33.9421964,150.9330819,2173
10944,-33.7114784,150.3532862,2782
6994,-31.9846167,141.4592017,2880
3043,-33.5294279,151.3049138,2257
10945,-33.7261695,150.6386889,2774
6995,-33.742333,151.02969,2125
3044,-34.0161096,150.7780623,2557
10946,-33.8311748,150.9489096,2145
6996,-33.7422838,151.0085903,2154
3045,-33.8363999,150.947327,2145
10947,-32.9033699,151.7128982,2298
6997,-33.9119385,151.0172071,2200
3046,-33.7390871,150.8442063,2761
10948,-34.5474595,150.3665363,2577
6998,-32.7870841,152.1123657,2316
10949,-35.9224649,150.0830686,2537
3047,,,
6999,-33.102862,151.637061,2281
3048,-34.0148528,150.7852527,2557
10950,-34.0196489,151.1176702,2229
7000,-33.8262953,150.9765404,2160
3049,-33.7114473,150.8870009,2762
10951,-32.7240952,152.1271471,2315
7001,-33.797196650000004,150.79574014521427,2759
3050,-33.380066,151.4702252,2261
10952,-33.720839,151.016362,2154
7002,-33.0465124,151.5910098,2283
3051,-34.6774587,150.8483774,2533
10953,-37.7922453,175.3277818,3251
7003,-32.9273189,151.7003482,2305
10954,-34.6567042,150.3079464,2578
3052,40.066674,-105.047006,
7004,-31.0450039,150.8997998,2340
3053,-33.025590199999996,151.67169136320678,2280
10955,-32.729222,151.561407,2320
7005,-31.8647002,152.3521116,2429
3054,-34.013258,150.8756788,2565
10956,-29.4295038,153.3254579,2464
7006,-33.742660400000005,150.47436355000002,2778
3055,-35.7863338,150.2321133,2536
10957,-28.8106986,153.5952826,2478
7007,-28.812881,153.3221013,2480
3056,-33.7497589,150.8197409,2770
10958,-33.8376355,151.0004595,2160
7008,-35.1242824,147.3378352,2650
3057,-30.5910818,153.0088638,2448
10959,-35.7909534,150.2254625,2536
7009,-28.8575212,153.0571209,2470
3058,-33.2695471,151.4568334,2259
10960,-34.999269,150.722599,2540
7010,-32.8110253,151.4649328,2326
10961,-32.2524551,150.9047832,2333
3059,-32.698097,151.539187,2320
7011,-32.5646435,151.1728361,2330
10962,-31.6502314,152.7952702,2443
3060,-33.7453957,150.8234803,2770
7012,-30.5717045,151.903434,2350
10963,-33.838527,150.993864,2160
3061,-28.8265426,153.3306889,2480
7013,-33.4186485,149.6054731,2795
10964,-33.464982,151.4215305,2251
7014,-35.695031,150.191028,2536
3062,-33.7414579,150.8150419,2770
10965,-36.047119,147.0179604,2640
7015,-32.0240723,151.9616988,2422
3063,-32.9221468,151.6098907,2285
10966,-30.508539300000002,151.66055050666526,2350
7016,-30.49622225,151.67593270695136,2350
3064,-32.874763,151.653946,2287
10967,-33.7750361,151.1652986,2070
7017,-32.229134,148.239058,2821
3065,-35.353352,149.2344401,2620
10968,-34.7661817,149.7151303,2580
7018,-34.3099977,148.2937759,2594
3066,-32.7360438,151.9900863,2319
10969,-33.7626722,151.174639,2071
7019,-32.7014543,151.6026837,2320
3067,-32.715011,151.518882,2320
10970,-33.99896805,151.08781280109702,2225
7020,-30.9823268,150.2663279,2380
3068,-33.7041921,150.31078109077598,2780
10971,-32.9913058,151.6090978,2283
7021,-31.945898,141.4797,2880
3069,-35.1332228,147.3818269,2650
10972,-31.6327696,152.7593795,2443
7022,-33.7249221,150.9770891,2154
3070,-33.4218337,149.5624311,2795
10973,-33.71479165,150.33817415485413,2780
7023,-28.7928653,153.5874563,2478
3071,-28.6240993,153.0045239,2474
10974,-33.9847415,151.0341305,2210
7024,-33.7623077,150.992156,2153
3072,-31.8675798,152.6930053,2427
10975,-33.77308185,150.6410608714827,2773
7025,-33.4404017,151.3437352,2250
3073,44.488440759999996,-76.99445758,
10976,-31.4344499,152.6715021,2446
7026,-33.9116609,151.0487528,2190
3074,-36.1064098,144.7523958,2731
7027,-33.7716335,150.6393923,2773
10977,-28.8631416,153.0138969,2470
3075,-33.29129525,149.08080900584167,2800
7028,-34.0884059,150.5723294,2570
10978,-33.4176687,149.5690116,2795
3076,-32.3621138,149.5389222,2852
7029,-32.9936429,151.6503254,2282
10979,-32.9588555,151.6988653,2290
3077,-33.760887,151.288164,2099
7030,-33.9857444,150.879906,2564
10980,-33.396045,149.1512546,2800
3078,-33.7830045,151.1065802,2122
7031,-33.4977654,151.3594942,2257
10981,-30.642884,151.4993684,2358
3079,-33.9580034,151.0114809,2213
7032,-35.1606587,147.3407783,2650
10982,-28.6183737,152.9833083,2474
3080,-33.961968,151.078417,2223
7033,-35.736981,150.204204,2536
10983,-30.7133672,152.9157903,2447
3081,-33.724255,151.1533521,2075
7034,-33.0949296,151.634062,2281
10984,-35.816788,150.221488,2536
3082,-34.0166654,151.1027236,2224
7035,-35.1351638,147.3251244,2650
10985,-33.4865256,151.3061068,2256
3083,-33.6951045,150.9443953,2155
7036,-32.2552717,148.616103,2830
10986,-33.3989817,149.59941177862504,2795
3084,-33.6726393,150.9359412,2155
7037,-31.9381727,141.4632162,2880
10987,-35.0819726,147.351194,2650
3085,-33.71171205,150.92033820303158,2155
7038,-33.6586327,151.1160261,2079
10988,-33.691418,150.880479,2762
3086,-32.9283443,151.7484496,2303
7039,-33.3787396,151.3802328,2250
10989,-32.9481906,151.6839734,2289
3087,-33.946103,151.100493,2208
7040,-28.1993363,153.493928,2486
10990,-32.818892,151.4707075,2327
7041,-32.8813153,151.6364951,2287
3088,-33.699577,150.91845,2155
10991,-29.8231252,152.8917424,2460
7042,-33.6936472,150.32250748858647,2780
3089,-28.1797909,153.5375215,2485
10992,-28.33357,153.3948465,2484
7043,-32.7719436,151.6551969,2322
3090,-33.8012681,150.9289514,1730
10993,-28.2397151,153.5011273,2486
7044,-28.8062581,153.2987239,2480
3091,-33.940752,150.8502247,2171
10994,-32.74571135,151.6089613320898,2323
7045,-30.5081955,151.6693023,2350
3092,-33.4432118,151.3831317,2251
10995,-33.837261,151.155161,2110
7046,-34.8912444,150.6246902,2540
3093,-33.8570094,150.9116208,2164
10996,-34.6924511,150.845195,2533
7047,-33.3940388,149.5967187,2795
3094,-33.743899,151.05449,2120
7048,-33.718543749999995,150.33750489479235,2780
10997,-33.7426787,151.0034748,2154
3095,-33.7352828,150.8361066,2761
7049,-32.8808238,151.3933684,2325
10998,-33.2784987,149.1263783,2800
3096,-35.436709,149.2231482,
7050,-37.9639765,146.9851178,3860
3097,-34.558999,150.849573,2528
10999,51.4777351,-3.1807334,
7051,-33.759209,151.037431,2125
3098,-34.484211,150.7865399,2530
11000,-35.2435413,149.4504425,2621
7052,-34.0587805,150.7360502,2567
11001,-28.8170263,153.3310685,2480
3099,-33.2929113,149.1020651,2800
7053,-33.7392049,151.0710049,2120
11002,-30.49806635,151.67558715,2350
3100,-34.2019754,150.7853419,2560
7054,-32.958495,151.6471161,2282
11003,-33.6979426,151.2866361,
3101,-33.2111607,151.5099643,2262
7055,-33.806506,150.786683,2759
11004,-33.3877258,151.3588917,2250
3102,-32.9972172,151.5781102,2283
11005,-32.678684,151.344578,
7056,-34.499971,150.442416,2576
3103,-32.9129954,151.6662326,2287
7057,-33.7206794,150.7173743,2749
11006,-34.3639553,150.5415024,2575
3104,-34.46145,150.830283,2526
7058,-33.29452985,149.07222468513515,2800
11007,-33.2667635,151.4913355,2259
3105,-35.148268,147.3323471,2650
7059,-28.2392513,153.537989,2486
3106,-32.5877812,149.5656624,2850
11008,-33.2526972,151.4888638,2259
7060,-33.399868,149.5430095,2795
11009,-32.3990829,151.7531873,2420
3107,-31.0818852,150.9393105,2340
7061,-32.9840644,151.6711463,2290
11010,-35.99751,146.3833094,2646
3108,-33.4236444,149.5845076,2795
7062,-32.8052501,151.5101682,2321
11011,-33.7196042,150.995521,2154
3109,-33.4184486,149.5680592,2795
7063,-36.7658044,149.6939296,2550
11012,-33.6233457,151.3267629,2107
3110,-36.0329678,146.9536554,2641
7064,-30.6412527,153.0093774,2448
11013,-33.784086,151.02726,2118
3111,-34.0477123,151.1153152,2229
7065,-32.753619,151.580172,2323
11014,-33.9202679,151.0147825,2200
3112,-33.8860566,151.1250131,2131
7066,-36.0588104,146.9243664,2640
11015,-33.4719983,151.4278056,2251
3113,-33.7816485,150.7539699,2747
7067,-32.8130018,151.4247649,2326
11016,-35.1142681,150.621895,2540
3114,-34.5773005,150.726405,2527
7068,-36.0299914,146.9479294,2641
11017,-32.9154905,151.6741906,2287
3115,-33.7353997,150.8305113,2761
7069,-32.0498038,150.8792144,2337
11018,-28.8121043,153.3196484,2480
3116,-31.5673827,152.8307342,2445
7070,-35.1419172,147.3510897,2650
11019,-32.9019024,151.2871202,2325
3117,-34.0109489,150.8701249,2565
7071,-34.736354,150.832671,2534
11020,-32.0438637,150.8478962,2337
3118,-33.2523456,151.448675,2259
7072,-33.7540265,151.1735493,2071
11021,-33.737242,150.6329532,2774
3119,-33.498133,151.314366,2256
7073,-28.2392513,153.537989,2486
11022,-34.2880379,150.5805033,2574
3120,-33.7432881,150.8533678,2761
11023,-30.50074075,151.67257237211336,2350
3121,-33.7418886,150.8612494,2761
7074,-32.6948778,151.5955621,2320
11024,-32.7072568,151.5411985,2320
3122,-33.9193113,150.9005928,2168
7075,-32.6964314,151.6010298,2320
11025,-33.804385,151.017713,2151
3123,-32.8207217,151.5141017,2323
7076,-33.72133915,150.28720499644473,2780
3124,-32.764888,151.5303294,2321
7077,-36.1619361,150.1065622,2546
11026,-33.608647,150.821782,2756
3125,-34.4818809,150.8838969,2502
11027,-35.3918293,149.2095598,2619
7078,-33.2953916,149.1450424,2800
11028,-36.099329,144.73261,2731
7079,-33.0127256,151.5364757,2283
3126,-31.9582174,152.5848869,2430
7080,-33.40660015,150.07090580220202,2845
3127,-32.9119052,151.57705475118172,2286
11029,-34.232694,150.585381,2749
7081,-32.2796016,150.8992468,2333
3128,-32.7884615,151.51322,2321
11030,-33.7402509,150.9697998,2153
7082,-34.5768442,142.7410709,2737
3129,-32.7189863,151.5184722,2320
11031,-33.726459649999995,150.3834602362508,2782
7083,-33.996519,151.0332906,2234
3130,-33.3521231,150.9823427,2775
11032,-30.499416,151.636334,2350
7084,-35.1406957,147.3711814,2650
3131,-33.137271999999996,151.5612860985503,2259
11033,-33.683044100000004,150.5487843890909,2776
7085,-33.769689,151.13339,2073
3132,-33.0625136,151.5850574,2283
11034,-33.768487,151.124843,2073
7086,-33.9169925,151.0467974,2190
3133,-29.4316112,153.3345417,2464
11035,-32.948398,151.688184,2289
7087,-33.4421404,151.3551924,2250
11036,-34.171312,150.614709,2571
3134,-33.416688,149.622986,2795
7088,-33.8978238,150.8964657,2170
11037,-29.679611,152.9264913,2460
3135,-33.412618,149.560837,
7089,-33.8577844,150.9078144,2176
3136,-28.805316,153.282141,2480
11038,-34.280877,150.581647,2574
7090,-33.505850499999994,151.37402619075397,2251
3137,-33.827795,151.111702,2112
11039,-33.7192965,150.38000029512003,2782
7091,-31.634287,152.823557,2443
3138,-34.017083,151.09747,2224
11040,-34.1829583,150.9923452,2508
7092,-35.8387927,150.178654,2537
11041,-32.9549031,151.6531555,2285
3139,-33.8455251,151.1067514,2137
7093,-31.9646081,141.446038,2880
11042,-32.7151497,151.5667162,2320
3140,-33.8847083,151.0958506,2134
7094,-33.7191146,151.1725396,2075
3141,-34.0190921,151.07886162532526,2232
11043,-33.8349209,151.1450395,2110
7095,-34.051604,150.845264,2560
3142,-32.9354265,151.749981,2303
11044,-33.611319,151.129591,2082
7096,-35.5171592,147.0352071,2658
3143,-33.7171305,150.9345481,2768
11045,-33.8650197,151.0273167,2144
7097,-33.7709809,151.1637179,2070
3144,-33.5848356,150.7019112,2754
11046,40.6333243,-74.11955172353407,
7098,-33.7860911,151.2074716,2069
3145,-33.6324544,150.902403,2765
11047,-30.3566323,153.0881757,2452
7099,-33.7666107,151.2518115,2100
